fips,net_migration_rate_65plus,net_migrants_65plus,total_expected_65plus,total_pop_2010,pop_65plus_2010,pct_65plus_2010,pct_55_64_2010,seasonal_housing_share_2010,total_pop_2020,pop_65plus_2020,pct_65plus_2020,change_65plus_pct,median_hh_income_2010,median_house_value_2010,healthcare_share_2010,manufacturing_share_2010,Scale,land_area_sqmi,state_fips,state_income_tax_2010,log_pop_2010,pop_density,is_rural,is_metro,is_south,is_west,is_coastal
06071,4.325239191549915,7584.0,172874.0,2035210,181348,8.910530117285195,9.681703607981486,0.36018678257439213,2162532,250032,11.562002319503248,2.651472202218054,55.845,31.9,0.15362122718145854,0.09518819683125157,3.57,20059.898,06,10.55,14.526109565637881,101.45664748644285,0,0,0,1,0
06073,-1.6774407364269115,-6006.0,355446.0,3095313,351425,11.353456015595192,10.648874604926869,0.2032991467960638,3323970,467737,14.071637228976194,2.7181812133810013,63.069,48.6,0.12990001125917533,0.08316535370154468,9.78,4208.764,06,10.55,14.945399589843673,735.444657861548,0,1,0,1,1
06075,-10.162103537320162,-12465.0,121985.0,805235,109842,13.640986792675431,11.996001167361081,0.20135723798356248,874784,138157,15.79327011010718,2.152283317431749,71.304,78.52,0.12460744934287886,0.014599521908453417,10.52,46.863,06,10.55,13.59888943926459,17182.74544950174,0,1,0,1,1
06077,7.335689914016651,4871.0,65943.0,685306,71181,10.38674694224186,10.024281124052612,0.2810635066629591,751615,95949,12.76571116861691,2.37896422637505,54.341,31.86,0.16757870621120718,0.11799861793324991,4.77,1392.386,06,10.55,13.437620732825241,492.18104749688666,0,1,0,1,0
06079,4.195851142791328,1644.0,39071.0,269637,41022,15.213787425316259,13.765173177271665,0.26083621020329883,282517,56700,20.06958873271343,4.855801307397172,57.365,51.39,0.1837048805918276,0.06679161908544759,7.87,3300.638,06,10.55,12.504831888959776,81.69238795651023,0,0,0,1,1
06081,-13.813725701846705,-15397.0,111171.0,718451,96262,13.398547708890376,12.413790223689576,0.22875612014861768,765623,123817,16.172058571908106,2.77351086301773,85.648,78.48,0.09479736746732936,0.0,8.19,448.636,06,10.55,13.484852784541692,1601.4118349842634,0,1,0,1,1
06083,-5.0780433866891315,-2918.0,56976.0,423895,54398,12.83289493860508,10.619375081093194,0.20676027585484905,444895,68020,15.289000775463874,2.4561058368587947,60.078,57.65,0.1456050084018618,0.08888872366053505,10.97,2735.139,06,10.55,12.95724106203644,154.9811545226769,0,1,0,1,1
06085,-11.47488466573376,-25518.0,221530.0,1781642,196944,11.054072591463381,10.414325661384273,0.2183820736802127,1924379,259988,13.51022849449095,2.456155903027568,86.85,70.1,0.10476570505706852,0.1057432129314375,5.95,1291.086,06,10.55,14.393045968962648,1379.956098974042,0,1,0,1,1
06087,-8.724093386685151,-2785.0,31739.0,262382,29158,11.112804994245032,13.695680343926032,0.23163214518166853,273170,44913,16.44141011091994,5.3286051166749075,65.253,64.87,0.1686929198602179,0.0645758082988283,8.49,445.124,06,10.55,12.477556736138174,589.4582183840907,0,1,0,1,1
06089,14.528609419563711,3779.0,25946.0,177223,29967,16.909204787189022,14.392037150934133,0.3401756496320153,179267,36923,20.596651921435623,3.6874471342466,43.944,26.76,0.22458315519452757,0.04486960239418555,5.69,3775.396,06,10.55,12.085164105569966,46.94156586487881,0,0,0,1,0
06091,-12.177952755905512,-92.0,762.0,3240,676,20.8641975308642,21.38888888888889,0.1718213058419244,2898,817,28.191856452726014,7.327658921861815,52.95,32.33,0.0,0.0,5.9,953.168,06,10.55,8.083328608786376,3.3991909086331056,1,0,0,1,0
06093,-0.41175194152581035,-40.0,8756.0,44900,8782,19.55902004454343,17.48552338530067,0.36804684232538687,43516,10983,25.238992554462726,5.6799725099192955,36.981,23.74,0.19810104325401476,0.08428085804712226,3.36,6278.768,06,10.55,10.712193073730345,7.1510844165607015,1,0,0,1,0
06095,-0.1384696106566154,-71.0,46694.0,413344,46847,11.333659131377255,12.393309204923744,0.2495121088684855,444538,69968,15.739486838020596,4.405827706643342,68.409,38.98,0.1945334339992246,0.09911849327647071,5.88,821.752,06,10.55,12.932035455031743,503.0033392069627,0,1,0,1,1
06097,1.8355979461551357,1224.0,65633.0,483878,67364,13.921691004757397,14.165554127280016,0.26201044131161644,496801,97461,19.61771413503596,5.696023130278563,63.274,52.44,0.15980790336448727,0.1198646655435398,7.93,1575.873,06,10.55,13.089588087809064,307.0539313764497,0,1,0,1,1
06099,6.532833864752255,3356.0,51121.0,514453,54831,10.658116484887833,10.136980443305802,0.3537545333504175,546235,71230,13.040175016247584,2.3820585313597515,51.094,28.52,0.18571487314445495,0.14991570377071425,7.21,1496.016,06,10.55,13.150859479257456,343.88201730462777,0,1,0,1,0
06101,8.053304284676834,895.0,11016.0,94737,11990,12.656090017627749,10.666371111603704,0.24514147321164867,96315,14791,15.356901832528683,2.700811814900934,50.944,26.22,0.2070433240435774,0.07413225234355207,1.72,602.53,06,10.55,11.45885991036523,157.23200504539193,0,1,0,1,0
06103,5.926923892304431,556.0,9434.0,63463,10071,15.86908907552432,13.01230638324693,0.4150146366769185,64176,12707,19.800236848666167,3.9311477731418467,38.137,22.14,0.17043917395617278,0.14383623410587068,3.24,2949.137,06,10.55,11.058212337893119,21.519176626925095,0,0,0,1,0
06105,-4.281685236768802,-124.0,2872.0,13786,2769,20.08559408095169,19.563325112432903,0.4492569980417003,12541,3507,27.964277170879516,7.878683089927826,38.725,26.82,0.0,0.0,4.07,3179.268,06,10.55,9.531408863445597,4.336218274143608,1,0,0,1,0
06107,0.8003954007374345,321.0,41224.0,442179,41779,9.448436040607989,9.058548687296321,0.257593721770551,463955,52826,11.386018040542725,1.9375819999347357,43.851,21.12,0.16974329560219598,0.14093574781397417,5.65,4824.379,06,10.55,12.999470056454197,91.6551125025625,0,0,0,1,0
06109,-0.4015729138896289,-47.0,11253.0,55365,11294,20.399169150185134,17.102862819470786,0.20483932915119704,54147,14109,26.056845254584744,5.657676104399609,47.462,33.25,0.23310725948254207,0.0640542577241899,7.1,2220.89,06,10.55,10.921702904132209,24.929195052433936,0,0,0,1,0
06111,-1.1754634408158207,-1160.0,96884.0,823318,96309,11.697667244005354,11.353571766923594,0.21122135643160156,845599,131672,15.571446986100975,3.8737797420956213,75.348,56.87,0.12896665336311067,0.09297911907814849,11.17,1842.467,06,10.55,13.62109779628085,446.8563073314203,0,1,0,1,1
